emotion,anger,fear,happiness,sadness,surprise,neutral,pred_label
surprise,1.8724078e-05,0.0005650897,2.6146157e-05,1.4953756e-05,0.99928504,9.002647e-05,surprise
neutral,2.7467726e-05,1.2418845e-05,0.9935509,8.297597e-05,3.3773686e-06,0.006322715,happiness
neutral,0.38620314,0.049023684,0.0047883233,0.3887309,0.003642971,0.16761099,sadness
happiness,0.0027709636,0.00063566846,0.99253184,0.0026371302,7.146947e-05,0.0013530187,happiness
neutral,0.033040218,0.06446887,0.03248129,0.16253361,0.031690817,0.6757852,neutral
neutral,0.0029102745,0.0017776855,0.046445686,0.0025766112,0.00091433513,0.9453754,neutral
fear,0.7297865,0.26066044,0.0027002795,0.00396779,0.0016193198,0.0012656379,anger
neutral,0.24553284,0.15592922,0.07961179,0.1204152,0.0300737,0.3684372,neutral
sadness,0.445464,0.13824095,0.0019563932,0.29750678,0.0038123524,0.113019556,anger
sadness,0.0012274571,0.023741202,0.00066569465,0.9633439,4.401538e-05,0.010977658,sadness
neutral,0.024740444,0.020843595,0.0027739725,0.07550301,0.0020593435,0.8740796,neutral
happiness,0.8353117,0.124634504,0.015819894,0.016911536,0.0066316337,0.0006907231,anger
fear,0.047444332,0.13791646,0.025282748,0.30859932,0.0027438588,0.47801322,neutral
anger,0.020040257,0.0014626224,0.9276585,0.008787476,7.603803e-05,0.04197515,happiness
sadness,0.023779375,0.031259246,0.00020350616,0.94372934,0.00014594311,0.00088254345,sadness
anger,0.8845857,0.0041904924,0.021738801,0.012905995,0.00074931467,0.07582966,anger
neutral,0.012977374,0.009232223,0.00081431045,0.055491842,0.00058118993,0.920903,neutral
neutral,0.040607505,0.012260055,0.102151826,0.11502107,0.006482075,0.7234774,neutral
surprise,0.00017004514,0.0011384066,0.00010920212,6.85681e-05,0.9984073,0.00010657098,surprise
surprise,0.0015246255,0.021334022,0.0038676313,0.0007698612,0.97192097,0.0005829349,surprise
sadness,0.05947759,0.10253581,0.0048473435,0.7946024,0.0027961107,0.035740845,sadness
surprise,0.0004019229,0.0032261277,0.0004531709,7.869697e-05,0.9956886,0.00015144722,surprise
happiness,0.10821183,0.01571633,0.037094492,0.050913494,0.008581384,0.7794825,neutral
happiness,3.532977e-05,5.5947094e-05,0.9986726,6.233437e-05,9.988453e-06,0.0011637795,happiness
surprise,0.00034436065,0.0015882156,0.00054014113,8.2523766e-05,0.9972473,0.00019742614,surprise
anger,0.9767363,0.022261744,7.758384e-05,0.0005678229,0.000205171,0.00015133526,anger
neutral,0.02433467,0.016807083,0.0336474,0.032720998,0.010984589,0.8815052,neutral
fear,0.016765254,0.028792763,0.0075556636,0.25498864,0.0019282427,0.6899695,neutral
neutral,0.6297927,0.12583493,0.001212131,0.18166494,0.0020662842,0.05942906,anger
anger,0.045582257,0.02528328,0.0026489387,0.60136104,0.00077606406,0.32434842,sadness
anger,0.6125046,0.38634354,0.00014538015,0.00057349243,0.00027936863,0.00015369226,anger
happiness,8.59548e-05,0.00057236815,0.90502316,0.00012623903,0.09382575,0.00036649872,happiness
happiness,0.00090612436,0.00058522203,0.79257417,0.0016618342,0.0009580832,0.20331465,happiness
sadness,0.0014734685,0.02385452,0.000115197305,0.97206277,3.7583224e-05,0.0024564497,sadness
happiness,9.6513344e-05,0.00024671742,0.9913509,0.00028225122,0.00078668335,0.0072370484,happiness
sadness,0.0343181,0.14359199,0.041591994,0.6646623,0.0004561701,0.115379415,sadness
happiness,0.0005069736,0.0005500575,0.9963548,0.0007895556,0.00045299172,0.0013456626,happiness
happiness,0.0006828571,0.00037625455,0.9860898,0.001140924,0.00015981593,0.011550249,happiness
neutral,0.008625931,0.011702776,0.8456449,0.069126666,0.003223985,0.061675794,happiness
happiness,0.2565798,0.03202047,0.0061352826,0.5317388,0.0006681696,0.17285757,sadness
sadness,0.118757136,0.4065193,0.0010372844,0.004582072,0.46852607,0.0005781776,surprise
sadness,0.41465032,0.03322509,0.0037495503,0.47111762,0.0012345106,0.07602289,sadness
surprise,0.01122751,0.18719034,0.0113843735,0.0062203915,0.7823455,0.0016319347,surprise
anger,0.020379927,0.5013983,0.020885728,0.16296177,0.08935994,0.20501433,fear
happiness,0.0004318504,0.0001220035,0.99812824,0.00010018225,0.0002405554,0.0009771168,happiness
anger,0.66774935,0.011704248,0.0050419313,0.10260239,0.00020636817,0.21269567,anger
happiness,0.004791073,0.0012819687,0.9323841,0.0040003913,0.0014171667,0.05612532,happiness
happiness,0.0003301481,1.7978375e-05,0.9993956,1.2443615e-05,0.00018475263,5.9155664e-05,happiness
sadness,0.015781434,0.20248252,0.0027244661,0.7666648,0.0016851657,0.010661673,sadness
neutral,0.017770419,0.05823647,0.0065276246,0.49272722,0.000700699,0.42403758,sadness
anger,0.89659554,0.10220552,2.1115113e-05,0.0007637541,0.00025146504,0.00016255154,anger
sadness,0.05323714,0.123042285,0.0069542886,0.6030081,0.011853335,0.20190486,sadness
neutral,0.024762958,0.008137741,0.042873878,0.019511323,0.0018700621,0.9028441,neutral
surprise,0.0005359288,0.004307453,0.0019595302,0.0008676985,0.98450506,0.007824446,surprise
happiness,0.00038276106,0.00013807608,0.9966954,0.00030865098,0.00026443,0.0022106073,happiness
happiness,0.0007536567,0.0005175588,0.996933,0.00047060015,0.0006638485,0.0006613035,happiness
neutral,0.046610795,0.025655737,0.0047044223,0.038347293,0.010472948,0.8742088,neutral
surprise,0.0013587422,0.06284142,0.00086902216,0.00077562616,0.9337774,0.00037777756,surprise
neutral,0.011502186,0.047483604,0.0028341974,0.1268434,0.0068054674,0.80453116,neutral
anger,0.52873385,0.4681797,3.6293106e-05,0.0025014712,0.00036074052,0.00018794746,anger
happiness,0.05475049,0.091770776,0.77523535,0.0066449544,0.06860314,0.0029952526,happiness
sadness,0.016493144,0.0697112,0.00321334,0.87601155,0.0034185313,0.031152124,sadness
sadness,0.23824069,0.013260761,0.018132426,0.1324873,0.00051169854,0.5973671,neutral
sadness,0.03960122,0.018177679,0.00082022924,0.27458304,0.0001658253,0.66665196,neutral
sadness,0.0021664707,0.011342951,0.00025742533,0.9819395,1.9356197e-05,0.0042743213,sadness
happiness,0.0016108537,0.0006270341,0.99126476,0.00047585357,0.00022569267,0.0057957703,happiness
happiness,0.00011353418,3.5543137e-05,0.8713989,0.00016526374,4.258271e-05,0.12824416,happiness
sadness,0.36367327,0.12590428,0.015007123,0.39579362,0.008772017,0.090849645,sadness
sadness,0.04091098,0.038266886,0.0024466559,0.9092597,0.001070741,0.008045056,sadness
sadness,0.68126214,0.014481887,0.0056841425,0.19824338,0.0020740556,0.09825438,anger
neutral,0.008211625,0.0011020207,0.049183156,0.0023810698,0.0021734934,0.93694866,neutral
sadness,0.08911568,0.35135877,0.0054473244,0.3942608,0.0046614883,0.15515599,sadness
happiness,0.0073202993,0.01228885,0.8781085,0.005406968,0.07974335,0.017132059,happiness
sadness,0.017701235,0.036863998,0.020408273,0.31293744,0.00071075966,0.6113783,neutral
anger,0.95734715,0.041521244,0.00025817627,2.4975461e-05,0.00084378774,4.582583e-06,anger
anger,0.9987174,0.00045819924,3.3185668e-05,0.0007179021,4.6202837e-05,2.7027454e-05,anger
anger,0.9976004,0.002021855,3.166099e-05,0.00012893062,0.0002080177,9.231323e-06,anger
surprise,1.1564916e-05,0.0012093547,3.4487497e-05,2.5989713e-05,0.998642,7.657839e-05,surprise
happiness,0.0007305387,0.0010513744,0.96405137,0.0023643824,0.0015520194,0.030250374,happiness
neutral,0.34608433,0.082153246,0.020144144,0.44469574,0.0035328928,0.103389576,sadness
surprise,2.1513035e-05,0.0010576522,2.339036e-05,2.2998885e-05,0.99881846,5.5962948e-05,surprise
happiness,1.1993116e-05,7.095143e-06,0.99773467,1.9896695e-05,3.146573e-05,0.0021949292,happiness
surprise,0.0022898426,0.082918726,0.0023535416,0.0011954966,0.91054165,0.0007007863,surprise
neutral,0.024687277,0.0073260684,0.0009210219,0.9142599,9.740285e-05,0.05270832,sadness
sadness,0.33427644,0.48635843,0.0013636246,0.13823636,0.011447756,0.028317427,fear
anger,0.04890383,0.44356865,0.0027024348,0.363908,0.004690656,0.1362265,fear
neutral,0.09864952,0.03507818,0.0018667631,0.5200494,0.0015557903,0.34280035,sadness
anger,0.65274155,0.07873834,0.0015092733,0.20104721,0.0029625127,0.06300111,anger
fear,0.68852437,0.2803256,0.01463191,0.004154052,0.010541678,0.001822408,anger
anger,0.9829365,0.0040515536,0.00025591702,0.012044722,0.00027816137,0.00043312128,anger
surprise,0.0016018456,0.037924882,0.008604419,0.0010932456,0.94954926,0.0012262997,surprise
sadness,0.7883909,0.15594664,0.012995083,0.017202578,0.023142282,0.0023225157,anger
happiness,0.00031190205,0.00026929597,0.99442357,0.00028010414,0.0033097952,0.0014053395,happiness
fear,0.007955131,0.75802636,0.00047942653,0.22688189,0.0011631364,0.0054939818,fear
fear,0.07228824,0.35888326,0.041836977,0.211426,0.2080023,0.10756322,fear
sadness,0.01570856,0.011626681,0.0038497795,0.96017045,0.00013805728,0.008506367,sadness
fear,0.37117428,0.16698347,0.006696776,0.3978794,0.0049613146,0.052304797,sadness
fear,0.42599997,0.09711057,0.16726668,0.17350389,0.032226436,0.1038924,anger
sadness,0.057125527,0.5811519,0.005154237,0.16426189,0.1784319,0.013874572,fear
anger,0.69073546,0.026659088,0.013805947,0.080843195,0.00038081096,0.18757556,anger
happiness,0.01281799,0.009707723,0.94502354,0.009208652,0.0034959067,0.019746233,happiness
neutral,0.010468763,0.035149004,0.004397414,0.099309154,0.00033797752,0.85033774,neutral
sadness,0.0515871,0.28665328,0.0006287111,0.4568881,0.00061016117,0.20363261,sadness
neutral,0.105301514,0.051234268,0.011492337,0.16850093,0.004386269,0.6590847,neutral
fear,0.048957087,0.03363902,0.0074801347,0.51732755,0.0010716147,0.3915246,sadness
happiness,0.010541629,0.04450086,0.25462025,0.001269067,0.68788755,0.0011806127,surprise
happiness,0.0010378582,0.009014084,0.98586327,0.0002560414,0.0034712465,0.00035743244,happiness
happiness,0.0014490936,0.0018374451,0.9823971,0.0017957701,0.008994123,0.0035265,happiness
anger,0.70959073,0.25162366,0.0042592273,0.017080726,0.0040186387,0.013427036,anger
fear,0.018336594,0.9172245,0.00042116243,0.054211482,0.0017002882,0.008105957,fear
neutral,0.01464163,0.0027610057,0.57225305,0.010308897,0.0056502647,0.3943852,happiness
fear,0.0009434087,0.98046106,0.0001454929,0.017039986,0.00096921105,0.0004408291,fear
neutral,0.0016868284,0.0040992065,0.9827124,0.0014844323,0.009123945,0.0008931883,happiness
anger,0.12395085,0.0031472147,0.4283932,0.016887616,0.0007380953,0.426883,happiness
neutral,0.00022266507,0.00034459395,0.00033525832,0.00037400803,0.00016748566,0.99855596,neutral
anger,0.9205942,0.010990882,0.0007778333,0.04469949,0.0018853954,0.021052178,anger
sadness,0.9833196,0.006281789,0.0043567843,0.0036092014,0.00053892436,0.0018937952,anger
neutral,0.067053154,0.82750076,0.003854081,0.05653,0.022633532,0.022428427,fear
surprise,0.006163347,0.012442528,0.012769497,0.006600848,0.9010291,0.060994595,surprise
anger,0.030483726,0.00941328,0.056627378,0.03715498,0.0012059552,0.8651146,neutral
fear,0.010746574,0.9481449,0.0058674193,0.028881598,0.0056504034,0.00070912304,fear
fear,0.22852841,0.28785044,0.0005255864,0.47254136,0.00087531854,0.009678882,sadness
anger,0.5571414,0.16804045,0.00836423,0.0016105723,0.2630997,0.0017435435,anger
happiness,1.0587209e-05,1.6433076e-05,0.9990563,3.4633467e-05,0.00010184567,0.0007801681,happiness
surprise,0.004476551,0.16622137,0.0020722006,0.0030690415,0.8236937,0.00046712617,surprise
happiness,0.0001414537,6.1904655e-05,0.99794847,0.0010064547,3.96399e-06,0.00083784485,happiness
anger,0.82447493,0.08499358,0.0021131318,0.07057544,0.0037380666,0.014104848,anger
happiness,6.4327716e-05,2.5762427e-05,0.9978296,0.000106158855,3.5182788e-05,0.0019390528,happiness
happiness,0.00024284945,0.00115143,0.9638636,0.00028446884,0.034149546,0.00030797836,happiness
fear,0.015947396,0.47055757,0.028195769,0.41980186,0.0052895565,0.06020779,fear
surprise,0.00036317908,0.003027478,0.43128973,0.00023051142,0.5646987,0.0003903638,surprise
anger,0.058483407,0.046454147,0.004977955,0.17597362,0.0016104452,0.7125004,neutral
sadness,0.014649433,0.03217289,0.009881335,0.89699984,0.0009767574,0.045319796,sadness
sadness,0.21717535,0.040510308,0.0059153205,0.15427381,0.0020589575,0.5800662,neutral
anger,0.95993423,0.0279223,0.000112069916,0.010807492,0.00032197047,0.0009018968,anger
surprise,6.89483e-05,0.00052250904,0.00090880063,9.2682625e-05,0.99812084,0.00028615148,surprise
anger,0.99126816,0.0047738333,4.921324e-05,0.0038008573,5.2054595e-05,5.5776694e-05,anger
anger,0.9349551,0.049812555,0.012399308,0.0020676593,0.0004464596,0.00031886203,anger
neutral,0.0072674276,0.0054005575,0.0069011594,0.014063491,0.0016097696,0.9647576,neutral
sadness,0.05363238,0.6586567,7.374508e-05,0.26628518,0.00089485676,0.020457122,fear
neutral,0.013826733,0.0011196936,0.9360241,0.004069862,0.0012850218,0.043674573,happiness
surprise,0.022263337,0.038856555,0.0024410735,0.009422434,0.9232613,0.0037553413,surprise
anger,0.23385008,0.33404222,0.001967223,0.37439594,0.013030147,0.042714503,sadness
neutral,0.22651435,0.026127486,0.043720998,0.24824631,0.0018738668,0.4535169,neutral
happiness,0.005111949,0.0028106002,0.48078498,0.005834776,0.0009942269,0.50446343,neutral
happiness,0.00018190582,7.1595015e-05,0.9974322,0.00010156371,0.00014315336,0.0020696376,happiness
surprise,0.013078133,0.0650256,0.010418527,0.001370306,0.9089905,0.0011170141,surprise
sadness,0.0045003924,0.06981933,0.0006610472,0.91887575,6.184703e-05,0.0060815816,sadness
surprise,0.01835139,0.275518,0.0017506805,0.012193476,0.690153,0.0020334492,surprise
happiness,0.03967936,0.0055386066,0.9453908,0.0026183259,0.005047641,0.0017253087,happiness
neutral,0.52472353,0.044888116,0.0032574984,0.31463826,0.0025708524,0.1099217,anger
sadness,0.011494845,0.1330952,0.00025240373,0.8511112,0.000406512,0.0036398221,sadness
fear,0.0010686874,0.9437833,0.00016756251,0.05204144,0.00053793535,0.0024011505,fear
sadness,0.16473109,0.11586519,0.003250254,0.46686283,0.010987532,0.23830304,sadness
anger,0.94915265,0.037039176,0.001061375,0.01033917,0.0011818991,0.0012258085,anger
neutral,0.0032724356,0.0015654243,3.880455e-05,0.0021355532,5.545972e-05,0.9929323,neutral
neutral,0.117842875,0.03466264,0.041969154,0.046559386,0.057683233,0.7012827,neutral
sadness,0.00209249,0.025691241,0.0001034039,0.95714563,2.9364852e-05,0.01493789,sadness
neutral,0.13636352,0.0952507,0.005757288,0.5979717,0.0020493912,0.16260737,sadness
happiness,7.0722563e-06,0.00017503995,0.99278885,0.00075078366,0.00076490483,0.00551325,happiness
fear,0.70413834,0.023741344,0.009534454,0.0465506,0.0030392346,0.21299599,anger
happiness,0.025964383,0.0069355043,0.92979175,0.027726538,0.0007722536,0.008809537,happiness
neutral,0.011617852,0.009543639,0.002199117,0.04343256,0.00028909274,0.9329178,neutral
anger,0.8877389,0.10719127,0.00034571122,0.0025334621,0.0019830228,0.00020772574,anger
happiness,0.030029396,0.026816832,0.38064465,0.050548263,0.0046822648,0.5072786,neutral
surprise,6.013437e-06,3.3565055e-05,7.5480486e-05,5.4402935e-06,0.9997938,8.567583e-05,surprise
fear,0.5211278,0.03845104,0.0026435906,0.11810957,0.0024311664,0.31723684,anger
neutral,0.006397732,0.004794512,0.0006854372,0.007509196,0.00091117166,0.979702,neutral
sadness,0.015926765,0.0026228148,0.000479259,0.9766991,3.3424836e-05,0.0042386902,sadness
sadness,0.041148994,0.0620436,0.06985737,0.090917625,0.0068349387,0.7291975,neutral
happiness,0.03440537,0.013249726,0.9184809,0.025573295,0.000693769,0.007597018,happiness
neutral,0.08619917,0.014675127,0.0071010054,0.16447556,0.00049431,0.7270549,neutral
anger,0.048508067,0.12043758,0.0003130984,0.8247177,0.00084561575,0.005177849,sadness
anger,0.92440444,0.073919564,1.322817e-05,4.725693e-05,0.00160257,1.2909349e-05,anger
neutral,0.24322073,0.012099593,0.04214448,0.19707736,0.0002265838,0.50523126,neutral
neutral,0.007673251,0.002594403,0.043499716,0.013626149,0.002273661,0.9303328,neutral
anger,0.9374803,0.04712398,0.0009207932,0.0025458927,0.011296895,0.0006322378,anger
fear,0.07298118,0.08901527,0.012572941,0.31467396,0.00036473142,0.5103919,neutral
neutral,0.0023799613,0.001296938,0.0025555207,0.0032038798,0.00028913424,0.99027455,neutral
sadness,0.04120891,0.10876288,0.18346018,0.55522186,0.0031515544,0.108194605,sadness
neutral,0.04438692,0.0484531,0.0076055913,0.22866301,0.0017311356,0.66916025,neutral
happiness,0.025408374,0.011962077,0.27279568,0.058291223,0.0006920343,0.6308506,neutral
fear,0.29529366,0.052122843,0.0062450836,0.08704227,0.0049324436,0.5543636,neutral
fear,0.028311204,0.32664347,0.00095845823,0.6202523,0.000937438,0.022897152,sadness
sadness,0.0068291444,0.38873726,0.0021173859,0.442127,0.044879865,0.11530929,sadness
fear,0.19602157,0.2017212,0.023923755,0.52609056,0.003618739,0.04862413,sadness
neutral,0.0017074862,0.0005839112,0.74223536,0.00084052916,0.00094217417,0.25369054,happiness
happiness,0.0003281927,0.00019253527,0.9992411,8.987737e-05,0.000114573384,3.3710377e-05,happiness
neutral,0.13366765,0.041393213,0.016239474,0.12527998,0.0042184587,0.67920125,neutral
fear,0.3662855,0.18452238,0.01928066,0.36016822,0.0477946,0.021948712,anger
anger,0.58979315,0.03424894,0.0018244004,0.10960995,0.0018283384,0.26269516,anger
fear,0.00482924,0.8784578,0.00069767004,0.107387595,0.0017886328,0.0068389373,fear
sadness,0.040755328,0.27740648,0.0052010166,0.6644673,0.0035529144,0.008616896,sadness
neutral,0.013269894,0.014775885,0.34169632,0.03308977,0.0028334265,0.59433466,neutral
surprise,0.0010694533,0.021812323,0.000824808,0.0008751737,0.9738176,0.0016005859,surprise
surprise,0.0036191696,0.00547132,0.0058922134,0.0005279885,0.9805566,0.003932725,surprise
happiness,0.004819675,0.008022246,0.9742503,0.009581271,0.00062437484,0.002702109,happiness
fear,0.01258504,0.30902648,0.0012180395,0.6503585,0.00017590317,0.026635993,sadness
happiness,2.8250709e-06,1.9896997e-06,0.999516,1.3228213e-05,2.0390278e-06,0.00046396552,happiness
happiness,0.029930186,0.010046092,0.13380952,0.017228987,0.004102876,0.80488235,neutral
surprise,0.0004913557,0.001303367,7.9687125e-05,4.3623193e-05,0.9974552,0.00062677223,surprise
surprise,0.0023289425,0.005816829,0.00010408347,0.00033207945,0.99122226,0.00019581872,surprise
sadness,0.054292563,0.016390108,0.0022437116,0.9223376,0.0018198469,0.002916183,sadness
sadness,0.023996374,0.0024726288,0.07709739,0.021319034,0.00025792597,0.8748567,neutral
happiness,0.0004019311,0.00019606003,0.99552274,0.00021345107,0.0021233775,0.0015423832,happiness
fear,0.005775931,0.81077343,0.0019959067,0.12097328,0.038599513,0.021881938,fear
fear,0.00048128626,0.9924746,7.737365e-05,0.0059262486,0.00094126596,9.9216784e-05,fear
happiness,0.3411073,0.49629927,0.090178445,0.0042027845,0.06595992,0.0022522705,fear
neutral,0.0031760414,0.015885122,0.0039973925,0.013937775,0.006173689,0.95683,neutral
happiness,0.0010348425,0.0006354762,0.976651,0.0023564226,0.002369623,0.016952505,happiness
neutral,0.013060802,0.20135246,0.0017218328,0.73385847,0.00029201966,0.049714424,sadness
anger,0.491677,0.20404574,0.028068287,0.010749146,0.26076746,0.0046923812,anger
happiness,8.79708e-05,7.313881e-05,0.9972258,0.000121627396,6.0440747e-05,0.0024309733,happiness
surprise,0.00034436065,0.0015882156,0.00054014113,8.2523766e-05,0.9972473,0.00019742614,surprise
happiness,0.0031443886,0.004960484,0.9193431,0.0018360156,0.005017287,0.06569873,happiness
sadness,0.019235015,0.0058317753,0.00049616647,0.967917,7.51972e-05,0.0064448677,sadness
anger,0.99860746,0.0011299609,9.976363e-05,9.0524496e-05,5.8078625e-05,1.4330243e-05,anger
surprise,0.0015691383,0.008969435,0.00074292603,0.00089915184,0.9800056,0.007813807,surprise
surprise,0.003298328,0.021976128,0.0065899184,0.00032773666,0.96745056,0.00035728634,surprise
anger,0.036980074,0.007690663,0.8332482,0.027581135,0.013653134,0.080846876,happiness
anger,0.07107284,0.011976633,0.002109817,0.023922585,0.0016212838,0.8892969,neutral
fear,0.0024089797,0.9708384,0.00028716994,0.016244488,0.009561794,0.0006592005,fear
sadness,0.028160814,0.03910735,8.175781e-05,0.9315157,6.258196e-05,0.0010718157,sadness
surprise,0.00042481913,0.010590016,0.00021254968,0.00023281144,0.988366,0.00017383821,surprise
surprise,0.00011941416,0.0003239408,0.00016929657,4.6150883e-05,0.99883384,0.000507402,surprise
surprise,0.031106574,0.807499,0.00062139233,0.0027436994,0.15774548,0.00028387283,fear
anger,0.011992891,0.40679678,0.020040203,0.020547686,0.5395973,0.0010251433,surprise
neutral,0.07801648,0.0955988,0.012020366,0.16202281,0.006172163,0.6461694,neutral
sadness,0.43880853,0.27906924,0.0028572446,0.24756531,0.0024661946,0.029233444,anger
happiness,0.004980346,0.0007881965,0.9008422,0.004918651,0.00029908746,0.088171676,happiness
happiness,0.007718902,0.012980565,0.96512836,0.0055802204,0.007650208,0.0009416318,happiness
anger,0.9997805,0.00020065035,5.2660484e-06,1.0307051e-05,2.4613353e-06,7.52761e-07,anger
fear,0.0017322161,0.9427435,0.00014063323,0.04309286,0.0029956223,0.009295196,fear
sadness,0.0033714497,0.0018657077,0.012372864,0.008754238,0.0156341,0.9580016,neutral
happiness,7.4206764e-05,4.1454765e-05,0.993415,0.0006723506,5.167815e-05,0.0057452708,happiness
anger,0.012815152,0.063900486,0.0043117437,0.73372656,0.004937085,0.18030885,sadness
happiness,0.03390588,0.0030645784,0.6450296,0.008413581,0.00090045226,0.30868587,happiness
sadness,0.0025270495,0.06743914,0.00033548873,0.9264017,7.3073774e-05,0.0032235591,sadness
surprise,0.009130169,0.099536106,0.18129548,0.008923432,0.6857034,0.015411411,surprise
neutral,0.032320254,0.4234432,0.005245915,0.30152276,0.002281457,0.2351864,fear
neutral,0.00031088537,0.0005673883,9.415204e-05,0.00072052487,6.810378e-05,0.9982389,neutral
neutral,0.022175167,0.01155015,0.004296735,0.008747572,0.018628197,0.9346022,neutral
neutral,0.0009150104,0.001175132,0.00017761816,0.0018375365,0.00023272351,0.9956619,neutral
sadness,0.53340185,0.15181737,0.10963339,0.102022946,0.048396595,0.05472783,anger
neutral,0.02933003,0.26008984,0.0026969,0.23452365,0.0036649671,0.46969464,neutral
anger,0.8225595,0.15130192,0.010974097,0.008364321,0.005571722,0.0012284452,anger
surprise,0.00022697038,0.0018267453,0.0010770827,8.064479e-05,0.996581,0.00020760586,surprise
fear,0.012267337,0.042466413,0.00022684057,0.9439122,5.8396934e-05,0.001068892,sadness
neutral,0.04549284,0.05105316,0.01191053,0.39284128,0.0017967309,0.49690542,neutral
surprise,0.00749833,0.051088836,0.005001111,0.0016403071,0.93352187,0.0012495327,surprise
neutral,0.006933404,0.0059687793,0.00069361384,0.008026573,0.00034786543,0.9780297,neutral
surprise,0.00036500947,0.0011125141,0.0021465907,0.0002623004,0.9952232,0.00089038804,surprise
happiness,0.0005088117,0.0008033819,0.0016586647,0.0046519553,1.7781302e-05,0.99235946,neutral
anger,0.55783963,0.42184886,0.002381481,0.012068403,0.00274336,0.003118262,anger
surprise,0.0015938383,0.02672384,0.004691671,0.000332761,0.9660663,0.00059154583,surprise
fear,0.009972,0.82339257,0.001015152,0.11576395,0.012080443,0.037775934,fear
surprise,0.060117695,0.8019373,0.0016883679,0.002047882,0.134034,0.00017474774,fear
anger,0.014418345,0.023661671,0.0022064694,0.9513386,0.00059389183,0.0077810255,sadness
sadness,0.46639255,0.021079496,0.34267294,0.0469139,0.004362985,0.11857816,anger
sadness,0.0014686038,0.088713296,0.0077665774,0.89898354,0.0019812428,0.0010866638,sadness
sadness,0.009151013,0.246051,0.024778845,0.13560075,0.12891945,0.45549893,neutral
happiness,0.0022486995,0.00047765957,0.99536246,0.000266633,0.0005226783,0.0011219301,happiness
happiness,0.0059289583,0.0014272553,0.98656553,0.0004606791,0.005313523,0.00030396122,happiness
happiness,0.00472951,0.00026336088,0.98934746,0.0004753206,0.00032976517,0.0048546293,happiness
fear,0.046217635,0.0285733,0.006460383,0.17602439,0.0002571947,0.74246705,neutral
surprise,0.0011224924,0.0047774194,0.0026046052,6.827229e-05,0.99131763,0.00010953793,surprise
fear,0.0013174945,0.92638427,0.0003611109,0.066917695,0.0020162424,0.003003213,fear
neutral,0.065826125,0.4159964,0.0007558069,0.4969338,0.0018475049,0.018640362,sadness
neutral,0.009893899,0.018619552,0.0057457704,0.026964877,0.0013790113,0.9373969,neutral
surprise,0.01254153,0.12655051,0.018895779,0.031342436,0.76275337,0.04791644,surprise
sadness,0.028763022,0.014586925,0.0032687618,0.090596154,0.0004299982,0.8623552,neutral
happiness,3.0091904e-05,2.1275242e-05,0.9877951,4.068432e-06,0.01213567,1.3764694e-05,happiness
neutral,0.17256984,0.053682238,0.032264728,0.1132932,0.010597991,0.61759204,neutral
surprise,0.107968226,0.2805168,0.19583309,0.023592953,0.32297465,0.06911422,surprise
anger,0.1673633,0.018964814,0.0039963047,0.039884347,0.0017985902,0.7679926,neutral
sadness,0.014122155,0.101088725,0.006778434,0.8144188,0.00019538248,0.0633965,sadness
happiness,0.00010039638,0.00013920592,0.99611783,0.00022353178,6.984063e-05,0.0033492234,happiness
happiness,0.00014109947,1.7413733e-05,0.3370169,0.00020376714,2.8740471e-05,0.66259205,neutral
sadness,0.0010658313,0.013243756,0.00095470273,0.9649737,1.7028282e-05,0.019744972,sadness
sadness,0.00443187,0.12392245,0.0050195823,0.011401719,0.7357461,0.1194783,surprise
sadness,0.0016887228,0.0011372932,9.520314e-05,0.996222,4.5189154e-06,0.00085218897,sadness
sadness,0.032291833,0.5851301,0.11730039,0.14263509,0.10655989,0.016082648,fear
fear,0.021778658,0.39980525,0.014734252,0.38855362,0.0041255797,0.17100267,fear
surprise,4.5959874e-05,0.00169664,0.0006339255,0.0001494127,0.99702483,0.00044926396,surprise
sadness,0.0028876017,0.059999414,0.0029754709,0.9302445,0.0002686161,0.0036244332,sadness
fear,0.021321623,0.03958438,0.0038545385,0.18635021,0.0004756679,0.7484135,neutral
happiness,0.0024965547,0.001284724,0.43209732,0.0041558426,0.00067661447,0.559289,neutral
neutral,1.9008652e-05,6.5688823e-06,6.548682e-05,0.00013202424,4.003255e-07,0.99977654,neutral
happiness,0.00063134066,0.0005107888,0.93644094,0.0009798595,0.00030714727,0.061129928,happiness
happiness,0.00016920488,0.00011714781,0.9969247,0.0004271993,3.0971918e-05,0.0023306268,happiness
sadness,0.13610934,0.15315473,0.0016965937,0.6094541,0.0013610766,0.09822409,sadness
neutral,0.0062101986,0.0030209285,0.0015580228,0.009631697,0.00010828754,0.9794709,neutral
happiness,0.036851447,0.006760043,0.94609594,0.0017112943,0.0050760293,0.0035052886,happiness
happiness,0.003042146,0.00028994534,0.9871991,0.003550981,0.0001426552,0.0057751923,happiness
surprise,0.0025759188,0.027666045,0.00083810196,0.00034523962,0.96846384,0.0001108023,surprise
happiness,0.012709816,0.0027877402,0.13188276,0.018817965,0.0005009259,0.83330077,neutral
sadness,0.011043287,0.36546746,0.0007287576,0.44158137,0.00025930363,0.18091983,sadness
happiness,0.0014296828,0.02053849,0.89716935,0.037278634,0.008998252,0.034585685,happiness
anger,0.51423687,0.06895804,0.0050326916,0.2734062,0.00073625206,0.13762997,anger
